config,Brill,EntityResolution,Dotstar,PowerEN,CRISPR_CasOFFinder,CRISPR_CasOT,RandomForest_20_400_200,RandomForest_20_400_270,RandomForest_20_800_200,Hamming_N1000_l18_d3,Hamming_N1000_l22_d5,Hamming_N1000_l31_d10,Levenshtein_l19d3,Levenshtein_l24d5,Levenshtein_l37d10,Protomata,APPRNG4,SeqMatch_BIBLE_w6_p6,SeqMatch_BIBLE_w6_p10,Fermi,YARA,Bro217,ExactMath,Ranges05,Ranges1,TCP
before-runahead-cc4_,3.512485,5.135253,51.660751,-2.0,17.724456,11.598823,1.073728,-1.0,-1.0,20.17649,-1.0,-1.0,0.344323,-1.0,-1.0,0.750779,-2.0,-2.0,-1.0,-1.0,6.102957,618.361264,368.831971,380.604693,380.06254,170.980646
