config,Brill,EntityResolution,Dotstar,PowerEN,CRISPR_CasOFFinder,CRISPR_CasOT,RandomForest_20_400_200,RandomForest_20_400_270,RandomForest_20_800_200,Hamming_N1000_l18_d3,Hamming_N1000_l22_d5,Hamming_N1000_l31_d10,Levenshtein_l19d3,Levenshtein_l24d5,Levenshtein_l37d10,Protomata,APPRNG4,SeqMatch_BIBLE_w6_p6,SeqMatch_BIBLE_w6_p10,Fermi,YARA,Bro217,ExactMath,Ranges05,Ranges1,TCP
before-runahead-cc4_,2.777037,2.580277,10.455674,0.076473,10.557436,8.137953,0.667989,-1.0,-1.0,13.212716,-1.0,-1.0,0.685931,-1.0,-1.0,1.286162,-2.0,-2.0,-1.0,-1.0,1.518275,39.057815,35.711346,36.786173,35.720696,11.857418
