config,Brill,EntityResolution,Dotstar,PowerEN,CRISPR_CasOFFinder,CRISPR_CasOT,RandomForest_20_400_200,RandomForest_20_400_270,RandomForest_20_800_200,Hamming_N1000_l18_d3,Hamming_N1000_l22_d5,Hamming_N1000_l31_d10,Levenshtein_l19d3,Levenshtein_l24d5,Levenshtein_l37d10,Protomata,APPRNG4,SeqMatch_BIBLE_w6_p6,SeqMatch_BIBLE_w6_p10,Fermi,YARA,Bro217,ExactMath,Ranges05,Ranges1,TCP
oa-nonblocking-default-best,4.01389,27.0318,804.678,124.093,15.3026,2.97133,1.7636,-1.0,-1.0,3.29583,-1.0,-1.0,0.215236,-1.0,-1.0,65.0104,8.53325,3.85484,-1.0,-1.0,17.0549,2249.96,2267.74,2144.67,1963.35,1245.33
