config,Brill,EntityResolution,Dotstar,PowerEN,CRISPR_CasOFFinder,CRISPR_CasOT,RandomForest_20_400_200,RandomForest_20_400_270,RandomForest_20_800_200,Hamming_N1000_l18_d3,Hamming_N1000_l22_d5,Hamming_N1000_l31_d10,Levenshtein_l19d3,Levenshtein_l24d5,Levenshtein_l37d10,Protomata,APPRNG4,SeqMatch_BIBLE_w6_p6,SeqMatch_BIBLE_w6_p10,Fermi,YARA,Bro217,ExactMath,Ranges05,Ranges1,TCP
oa-nonblocking-default-best,8.60939,64.2597,1452.56,208.927,33.1166,7.26808,1.84866,-1.0,-1.0,7.48813,-1.0,-1.0,0.52098,-1.0,-1.0,141.725,8.3828,4.49539,-1.0,-1.0,50.409,3897.31,3690.17,3405.51,3598.85,2037.26
