config,Brill,EntityResolution,Dotstar,PowerEN,CRISPR_CasOFFinder,CRISPR_CasOT,RandomForest_20_400_200,RandomForest_20_400_270,RandomForest_20_800_200,Hamming_N1000_l18_d3,Hamming_N1000_l22_d5,Hamming_N1000_l31_d10,Levenshtein_l19d3,Levenshtein_l24d5,Levenshtein_l37d10,Protomata,APPRNG4,SeqMatch_BIBLE_w6_p6,SeqMatch_BIBLE_w6_p10,Fermi,YARA,Bro217,ExactMath,Ranges05,Ranges1,TCP
oa-nonblocking-all-best,6.09514,41.7723,1342.99,184.988,22.2398,4.41955,1.75018,-1.0,-1.0,4.18848,-1.0,-1.0,0.535905,-1.0,-1.0,94.5517,8.92899,4.2487,-1.0,-1.0,21.4083,8880.67,7569.57,6454.69,7033.73,2520.18
